code,title,reason,icd10_crosswalk,suggested_bucket
SE0Z,"Warmth disorders (TM1), unspecified",no_range,,
SE2Y,Other specified external contraction disorders (TM1),no_range,,
SE2Z,"External contraction disorders (TM1), unspecified",no_range,,
SE30,Developmental delay disorder (TM1),no_range,,
SE31,Growth fever disorder (TM1),no_range,,
SE32,Growth pain disorder (TM1),no_range,,
SE33,Acute convulsion disorder (TM1),no_range,,
SE34,Recurrent convulsion disorder (TM1),no_range,,
SE35,Fright seizure disorder (TM1),no_range,,
SE36,Night crying disorder (TM1),no_range,,
SE37,Infantile malnutrition disorder (TM1),no_range,,
SE38,Dribbling disorder (TM1),no_range,,
SE39,Diaper dermatitis disorder (TM1),no_range,,
SE3A,Infant stiffness disorder (TM1),no_range,,
SE3B,Infant limpness disorder (TM1),no_range,,
SE3Y,Other specified childhood and adolescence associated disorders (TM1),no_range,,
SE3Z,"Childhood and adolescence associated disorders (TM1), unspecified",no_range,,
SE5Y,Other specified traditional medicine disorders (TM1),no_range,,
SE5Z,"Traditional medicine disorders (TM1), unspecified",no_range,,
SE70,Yang pattern (TM1),no_range,,
SE71,Yin pattern (TM1),no_range,,
SE72,Heat pattern (TM1),no_range,,
SE73,Cold pattern (TM1),no_range,,
SE74,Excess pattern (TM1),no_range,,
SE75,Deficiency pattern (TM1),no_range,,
SE76,Exterior pattern (TM1),no_range,,
SE77,Interior pattern (TM1),no_range,,
SE78,Moderate (Heat/Cold) pattern (TM1),no_range,,
SE79,Medium (Excess/Deficiency) pattern (TM1),no_range,,
SE7A,Tangled cold and heat pattern (TM1),no_range,,
SE7Y,Other specified principle-based patterns (TM1),no_range,,
SE7Z,"Principle-based patterns (TM1), unspecified",no_range,,
SE80,Wind factor pattern (TM1),no_range,,
SE81,Cold factor pattern (TM1),no_range,,
SE82,Dampness factor pattern (TM1),no_range,,
SE83,Dryness factor pattern (TM1),no_range,,
SE84,Fire-heat factor pattern (TM1),no_range,,
SE85,Summer-heat factor pattern (TM1),no_range,,
SE86,Pestilent factor pattern (TM1),no_range,,
SE8Y,Other specified environmental factor patterns (TM1),no_range,,
SE8Z,"Environmental factor patterns (TM1), unspecified",no_range,,
SE90,Qi deficiency pattern (TM1),no_range,,
SE91,Qi stagnation pattern (TM1),no_range,,
SE92,Qi uprising pattern (TM1),no_range,,
SE93,Qi sinking pattern (TM1),no_range,,
SE94,Qi collapse pattern (TM1),no_range,,
SE9Y,Other specified qi patterns (TM1),no_range,,
SE9Z,"Qi patterns (TM1), unspecified",no_range,,
SF00,Blood deficiency pattern (TM1),no_range,,
SF01,Blood stasis pattern (TM1),no_range,,
SF02,Blood heat pattern (TM1),no_range,,
SF03,Blood cold pattern (TM1),no_range,,
SF04,Blood dryness pattern (TM1),no_range,,
SF0Y,Other specified blood patterns (TM1),no_range,,
SF0Z,"Blood patterns (TM1), unspecified",no_range,,
SF10,Fluid deficiency pattern (TM1),no_range,,
SF11,Fluid disturbance pattern (TM1),no_range,,
SF12,Dry-phlegm pattern (TM1),no_range,,
SF13,Damp phlegm pattern (TM1),no_range,,
SF14,Phlegm-fire harassing the heart system pattern (TM1),no_range,,
SF15,Wind-phlegm pattern (TM1),no_range,,
SF1Y,Other specified fluid patterns (TM1),no_range,,
SF1Z,"Fluid patterns (TM1), unspecified",no_range,,
SF20,Essence deficiency pattern (TM1),no_range,,
SF2Y,Other specified essence patterns (TM1),no_range,,
SF2Z,"Essence patterns (TM1), unspecified",no_range,,
SF4Y,Other specified body constituents patterns (TM1),no_range,,
SF4Z,"Body constituents patterns (TM1), unspecified",no_range,,
SF50,Liver yin deficiency pattern (TM1),no_range,,
SF51,Liver yang deficiency pattern (TM1),no_range,,
SF52,Liver yang ascendant hyperactivity pattern (TM1),no_range,,
SF53,Liver qi deficiency pattern (TM1),no_range,,
SF54,Liver blood deficiency pattern (TM1),no_range,,
SF55,Liver depression and blood stasis pattern (TM1),no_range,,
SF56,Liver wind stirring the interior pattern (TM1),no_range,,
SF57,Liver qi stagnation pattern (TM1),no_range,,
SF58,Liver fire flaming upward pattern (TM1),no_range,,
SF59,Liver heat stirring wind pattern (TM1),no_range,,
SF5A,Liver-gallbladder dampness-heat pattern (TM1),no_range,,
SF5B,Liver meridian dampness-heat pattern (TM1),no_range,,
SF5C,Liver meridian cold stagnation pattern (TM1),no_range,,
SF5D,Gallbladder qi deficiency pattern (TM1),no_range,,
SF5E,Gallbladder depression with phlegm harassment pattern (TM1),no_range,,
SF5F,Gallbladder heat pattern (TM1),no_range,,
SF5G,Gallbladder cold pattern (TM1),no_range,,
SF5H,Liver and kidney yin deficiency pattern (TM1),no_range,,
SF5J,Disharmony of liver and spleen systems pattern (TM1),no_range,,
SF5K,Disharmony of liver and stomach systems pattern (TM1),no_range,,
SF5L,Liver fire invading the stomach system pattern (TM1),no_range,,
SF5M,Liver fire invading the lung system pattern (TM1),no_range,,
SF5Y,Other specified liver system patterns (TM1),no_range,,
SF5Z,"Liver system patterns (TM1), unspecified",no_range,,
SF60,Heart qi deficiency pattern (TM1),no_range,,
SF61,Heart blood deficiency pattern (TM1),no_range,,
SF62,Dual deficiency of heart qi and blood pattern (TM1),no_range,,
SF63,Heart meridian obstruction pattern (TM1),no_range,,
SF64,Heart yin deficiency pattern (TM1),no_range,,
SF65,Deficiency of heart qi and yin pattern (TM1),no_range,,
SF66,Heart yang deficiency pattern (TM1),no_range,,
SF67,Heart yang collapse pattern (TM1),no_range,,
SF68,Heart fire flaming upward pattern (TM1),no_range,,
SF69,Fire harassing heart spirit pattern (TM1),no_range,,
SF6A,Water qi intimidating the heart system pattern (TM1),no_range,,
SF6B,Heart spirit restlessness pattern (TM1),no_range,,
SF6C,Anxiety damaging the spirit pattern (TM1),no_range,,
SF6D,Small intestine qi stagnation pattern (TM1),no_range,,
SF6E,Small intestine excess heat pattern (TM1),no_range,,
SF6F,Small intestine deficiency cold pattern (TM1),no_range,,
SF6G,Heart and liver blood deficiency pattern (TM1),no_range,,
SF6H,Heart and gallbladder qi deficiency pattern (TM1),no_range,,
SF6J,Heart and spleen systems deficiency pattern (TM1),no_range,,
SF6K,Heart and lung qi deficiency pattern (TM1),no_range,,
SF6L,Heart and kidney systems disharmony pattern (TM1),no_range,,
SF6M,Heart and kidney yang deficiency pattern (TM1),no_range,,
SF6Y,Other specified heart system patterns (TM1),no_range,,
SF6Z,"Heart system patterns (TM1), unspecified",no_range,,
SF70,Spleen qi deficiency pattern (TM1),no_range,,
SF71,Spleen qi sinking pattern (TM1),no_range,,
SF72,Spleen deficiency with qi stagnation pattern (TM1),no_range,,
SF73,Spleen deficiency with food retention pattern (TM1),no_range,,
SF74,Spleen failing to control the blood pattern (TM1),no_range,,
SF75,Spleen deficiency and blood depletion pattern (TM1),no_range,,
SF76,Spleen yin deficiency pattern (TM1),no_range,,
SF77,Spleen yang deficiency pattern (TM1),no_range,,
SF78,Dampness-heat encumbering the spleen system pattern (TM1),no_range,,
SF79,Spleen deficiency with dampness accumulation pattern (TM1),no_range,,
SF7A,Spleen deficiency with water flooding pattern (TM1),no_range,,
SF7B,Cold-dampness encumbering the spleen system pattern (TM1),no_range,,
SF7C,Stomach qi deficiency pattern (TM1),no_range,,
SF7D,Stomach qi uprising pattern (TM1),no_range,,
SF7E,Stomach yin deficiency pattern (TM1),no_range,,
SF7F,Stomach heat pattern (TM1),no_range,,
SF7G,Dampness in the intestines pattern (TM1),no_range,,
SF7H,Cold invading the stomach system pattern (TM1),no_range,,
SF7J,Intestine cold stagnation pattern (TM1),no_range,,
SF7K,Anxiety damaging the spleen system pattern (TM1),no_range,,
SF7L,Lung and spleen deficiency pattern (TM1),no_range,,
SF7M,Spleen and kidney yang deficiency pattern (TM1),no_range,,
SF7Y,Other specified spleen system patterns (TM1),no_range,,
SF7Z,"Spleen system patterns (TM1), unspecified",no_range,,
SF80,Lung qi deficiency pattern (TM1),no_range,,
SF81,Lung yin deficiency pattern (TM1),no_range,,
SF82,Lung and kidney yin deficiency pattern (TM1),no_range,,
SF83,Lung qi and yin deficiency pattern (TM1),no_range,,
SF84,Lung yang deficiency pattern (TM1),no_range,,
SF85,Cold phlegm obstructing the lung pattern (TM1),no_range,,
SF86,Turbid phlegm accumulation in the lung pattern (TM1),no_range,,
SF87,Exterior cold with lung heat pattern (TM1),no_range,,
SF88,Intense congestion of lung heat pattern (TM1),no_range,,
SF89,Phlegm heat obstructing the lung pattern (TM1),no_range,,
SF8A,Wind-heat invading the lung pattern (TM1),no_range,,
SF8B,Lung heat transmitting into the intestine pattern (TM1),no_range,,
SF8C,Wind-cold fettering the lung pattern (TM1),no_range,,
SF8D,Dryness invading the lung pattern (TM1),no_range,,
SF8E,Lung dryness with intestinal obstruction pattern (TM1),no_range,,
SF8F,Large intestine excess heat pattern (TM1),no_range,,
SF8G,Large intestine dampness heat pattern (TM1),no_range,,
SF8H,Large intestine fluid deficiency pattern (TM1),no_range,,
SF8J,Large intestine deficiency cold pattern (TM1),no_range,,
SF8Y,Other specified lung system patterns (TM1),no_range,,
SF8Z,"Lung system patterns (TM1), unspecified",no_range,,
SF90,Kidney qi deficiency pattern (TM1),no_range,,
SF91,Kidney failing to receive qi pattern (TM1),no_range,,
SF92,Kidney qi deficiency with water retention pattern (TM1),no_range,,
SF93,Kidney yin deficiency pattern (TM1),no_range,,
SF94,Kidney yin and yang deficiency pattern (TM1),no_range,,
SF95,Kidney deficiency with marrow depletion pattern (TM1),no_range,,
SF96,Kidney essence deficiency pattern (TM1),no_range,,
SF97,Kidney yang deficiency pattern (TM1),no_range,,
SF98,Fear damaging the kidney system pattern (TM1),no_range,,
SF99,Blood and heat accumulation in the uterus pattern (TM1),no_range,,
SF9A,Phlegm obstructing the uterus pattern (TM1),no_range,,
SF9B,Dampness-heat in the uterus pattern (TM1),no_range,,
SF9C,Cold stagnation in the uterus pattern (TM1),no_range,,
SF9D,Uterine deficiency cold pattern (TM1),no_range,,
SF9E,Blood accumulation in the bladder pattern (TM1),no_range,,
SF9F,Bladder heat accumulation pattern (TM1),no_range,,
SF9G,Bladder dampness-heat pattern (TM1),no_range,,
SF9H,Bladder water accumulation pattern (TM1),no_range,,
SF9J,Bladder deficiency cold pattern (TM1),no_range,,
SF9Y,Other specified kidney system patterns (TM1),no_range,,
SF9Z,"Kidney system patterns (TM1), unspecified",no_range,,
SG1Y,Other specified organ system patterns (TM1),no_range,,
SG1Z,"Organ system patterns (TM1), unspecified",no_range,,
SG20,Lung meridian pattern (TM1),no_range,,
SG21,Large intestine meridian pattern (TM1),no_range,,
SG22,Stomach meridian pattern (TM1),no_range,,
SG23,Spleen meridian pattern (TM1),no_range,,
SG24,Heart meridian pattern (TM1),no_range,,
SG25,Small intestine meridian pattern (TM1),no_range,,
SG26,Bladder meridian pattern (TM1),no_range,,
SG27,Kidney meridian pattern (TM1),no_range,,
SG28,Pericardium meridian pattern (TM1),no_range,,
SG29,Triple energizer meridian pattern (TM1),no_range,,
SG2A,Gallbladder meridian pattern (TM1),no_range,,
SG2B,Liver meridian pattern (TM1),no_range,,
SG2Y,Other specified main Meridian Patterns (TM1),no_range,,
SG2Z,"Main Meridian Patterns (TM1), unspecified",no_range,,
SG30,Governor vessel pattern (TM1),no_range,,
SG31,Conception vessel pattern (TM1),no_range,,
SG32,Yin heel vessel pattern (TM1),no_range,,
SG33,Yang heel vessel pattern (TM1),no_range,,
SG34,Yin link vessel pattern (TM1),no_range,,
SG35,Yang link vessel pattern (TM1),no_range,,
SG36,Thoroughfare vessel pattern (TM1),no_range,,
SG37,Belt vessel pattern (TM1),no_range,,
SG3Y,Other specified extra Meridian Patterns (TM1),no_range,,
SG3Z,"Extra Meridian Patterns (TM1), unspecified",no_range,,
SG5Y,Other specified meridian and collateral patterns (TM1),no_range,,
SG5Z,"Meridian and collateral patterns (TM1), unspecified",no_range,,
SG60,Early yang stage pattern (TM1),no_range,,
SG61,Middle yang stage pattern (TM1),no_range,,
SG62,Late yang stage pattern (TM1),no_range,,
SG63,Early yin stage pattern (TM1),no_range,,
SG64,Middle yin stage pattern (TM1),no_range,,
SG65,Late yin stage pattern (TM1),no_range,,
SG6Y,Other specified six stage patterns (TM1),no_range,,
SG6Z,"Six stage patterns (TM1), unspecified",no_range,,
SG70,Upper energizer stage patterns (TM1),no_range,,
SG71,Middle energizer stage patterns (TM1),no_range,,
SG72,Lower energizer stage patterns (TM1),no_range,,
SG7Y,Other specified triple energizer stage patterns (TM1),no_range,,
SG7Z,"Triple energizer stage patterns (TM1), unspecified",no_range,,
SG80,Dampness obstructing the defense yang pattern (TM1),no_range,,
SG81,Heat attacking the lung defense pattern (TM1),no_range,,
SG8Y,Other specified defense phase patterns (TM1),no_range,,
SG8Z,"Defense phase patterns (TM1), unspecified",no_range,,
SG90,Heat entering the qi phase pattern (TM1),no_range,,
SG91,Qi phase dampness and heat pattern (TM1),no_range,,
SG92,Dampness obstructing the qi phase pattern (TM1),no_range,,
SG9Y,Other specified qi phase patterns (TM1),no_range,,
SG9Z,"Qi phase patterns (TM1), unspecified",no_range,,
SH00,Nutrient qi and defense qi disharmony pattern (TM1),no_range,,
SH01,Heat in the nutrient phase pattern(TM1),no_range,,
SH02,Heat entering the nutrient and blood phase pattern (TM1),no_range,,
SH0Y,Other specified nutrient phase patterns (TM1),no_range,,
SH0Z,"Nutrient phase patterns (TM1), unspecified",no_range,,
SH10,Blood phase pattern (TM1),no_range,,
SH11,Heat entering the blood phase pattern(TM1),no_range,,
SH1Y,Other specified blood phase patterns (TM1),no_range,,
SH1Z,"Blood phase patterns (TM1), unspecified",no_range,,
SH3Y,Other specified four phase patterns (TM1),no_range,,
SH3Z,"Four phase patterns (TM1), unspecified",no_range,,
SH40,Large yang type exterior origin lower back pattern (TM1),no_range,,
SH41,Large yang type interior origin small intestine pattern (TM1),no_range,,
SH42,Large yang type exterior interior combined pattern (TM1),no_range,,
SH4Y,Other specified large yang type patterns (TM1),no_range,,
SH4Z,"Large yang type patterns (TM1), unspecified",no_range,,
SH50,Small yang type lesser yang wind damage pattern (TM1),no_range,,
SH51,Small yang type yin depletion pattern (TM1),no_range,,
SH52,Small yang type chest heat congested pattern (TM1),no_range,,
SH53,Small yang type yin deficit pattern (TM1),no_range,,
SH54,Small yang type exterior interior combined pattern (TM1),no_range,,
SH5Y,Other specified small yang type patterns (TM1),no_range,,
SH5Z,"Small yang type patterns (TM1), unspecified",no_range,,
SH60,Large yin type supraspinal exterior pattern (TM1),no_range,,
SH61,Large yin type esophagus cold pattern (TM1),no_range,,
SH62,Large yin type liver heat pattern (TM1),no_range,,
SH63,Large yin type dryness heat pattern (TM1),no_range,,
SH64,Large yin type exterior Interior combined pattern (TM1),no_range,,
SH6Y,Other specified large yin type patterns (TM1),no_range,,
SH6Z,"Large yin type patterns (TM1), unspecified",no_range,,
SH70,Small yin type congestive hyperpsychotic pattern (TM1),no_range,,
SH71,Small yin type yang depletion pattern (TM1),no_range,,
SH72,Small yin type greater yin pattern (TM1),no_range,,
SH73,Small yin type lesser yin pattern (TM1),no_range,,
SH74,Small yin type exterior interior combined pattern (TM1),no_range,,
SH7Y,Other specified small yin type patterns(TM1),no_range,,
SH7Z,"Small yin type patterns(TM1), unspecified",no_range,,
SH9Y,Other specified four constitution medicine patterns (TM1),no_range,,
SH9Z,"Four constitution medicine patterns (TM1), unspecified",no_range,,
SJ1Y,Other specified traditional medicine patterns (TM1),no_range,,
SJ1Z,"Traditional medicine patterns (TM1), unspecified",no_range,,
SK00,Cephalalgia disorder (TM2),no_range,,
SK01,Migraine disorder (TM2),no_range,,
SK0Y,Other specified headache disorders (TM2),no_range,,
SK0Z,"Headache disorders (TM2), unspecified",no_range,,
SK10,Vertigo and giddiness disorder (TM2),no_range,,
SK1Y,Other specified nervous system disorders (TM2),no_range,,
SK1Z,"Nervous system disorders (TM2), unspecified",no_range,,
SK20,Facial palsy disorder (TM2),no_range,,
SK21,Paraplegia disorder (TM2),no_range,,
SK22,Hemiplegia disorder (TM2),no_range,,
SK2Y,Other specified paralysis disorders (TM2),no_range,,
SK2Z,"Paralysis disorders (TM2), unspecified",no_range,,
SK30,Seizure disorder (TM2),no_range,,
SK31,Epilepsy disorder (TM2),no_range,,
SK3Y,Other specified paroxysmal disorders (TM2),no_range,,
SK3Z,"Paroxysmal disorders (TM2), unspecified",no_range,,
SK50,Scalp affliction disorder (TM2),no_range,,
SK51,Cervicobrachial pain disorder (TM2),no_range,,
SK52,Tremor disorder (TM2),no_range,,
SK53,Stammering disorder (TM2),no_range,,
SK54,Numbness disorder (TM2),no_range,,
SK55,Weakness of thighs due to vata disorder (TM2),no_range,,
SK5Y,"Other specified head, brain, nerve and movement disorders (TM2)",no_range,,
SK5Z,"Head, brain, nerve and movement disorders (TM2), unspecified",no_range,,
SK60,Ocular hyperemia disorder (TM2),no_range,,
SK61,Prolapse iris disorder (TM2),no_range,,
SK62,Blepharitis disorder (TM2),no_range,,
SK63,Day blindness disorder (TM2),no_range,,
SK64,Night blindness disorder (TM2),no_range,,
SK65,Cataract disorder (TM2),no_range,,
SK66,Conjunctivitis disorder (TM2),no_range,,
SK67,Corneal disorder (TM2),no_range,,
SK68,Tear sac swelling disorder (TM2),no_range,,
SK69,Eyelid cyst disorder (TM2),no_range,,
SK6A,Dry eye disorder (TM2),no_range,,
SK6B,Ectropion disorder (TM2),no_range,,
SK6C,Pterygium disorder (TM2),no_range,,
SK6D,Lacrimation disorder (TM2),no_range,,
SK6E,Trichiasis disorder (TM2),no_range,,
SK6F,Eyelid tumour disorder (TM2),no_range,,
SK6G,Hard swelling of eyelid disorder (TM2),no_range,,
SK6H,Eyelid wart disorder (TM2),no_range,,
SK6J,Excessive blinking disorder (TM2),no_range,,
SK6K,Eyelid haematoma disorder (TM2),no_range,,
SK6L,Ptosis disorder (TM2),no_range,,
SK6M,Sticky eyelids disorder (TM2),no_range,,
SK6N,Chalazion disorder (TM2),no_range,,
SK6P,Stye disorder (TM2),no_range,,
SK6Q,Ptilosis disorder (TM2),no_range,,
SK6R,Non-inflammatory swelling of eye disorder (TM2),no_range,,
SK6S,Periorbital polyp disorder (TM2),no_range,,
SK6T,Phlyctenular nodule disorder (TM2),no_range,,
SK6U,Trachoma disorder (TM2),no_range,,
SK6V,Corneal opacity disorder (TM2),no_range,,
SK6W,Panopthalmitis disorder (TM2),no_range,,
SK6X,Phthisis bulbi disorder (TM2),no_range,,
SK7Y,Other specified eye disorders (TM2),no_range,,
SK7Z,"Eye disorders (TM2), unspecified",no_range,,
SK80,Ear abscess disorder (TM2),no_range,,
SK81,Deafness disorder (TM2),no_range,,
SK82,Otorrhoea disorder (TM2),no_range,,
SK83,Pruritus of ear disorder (TM2),no_range,,
SK84,Dysacousia disorder (TM2),no_range,,
SK85,Impacted cerumen disorder (TM2),no_range,,
SK86,Tinnitus disorder (TM2),no_range,,
SK87,Otalgia disorder (TM2),no_range,,
SK88,Otitis disorder (TM2),no_range,,
SK89,Pustules of pinna disorder (TM2),no_range,,
SK8Y,Other specified ear disorders (TM2),no_range,,
SK8Z,"Ear disorders (TM2), unspecified",no_range,,
SK90,Epistaxis disorder (TM2),no_range,,
SK91,Anosmia disorder (TM2),no_range,,
SK92,Dry nose disorder (TM2),no_range,,
SK93,Atrophic rhinitis disorder (TM2),no_range,,
SK94,Nasal polyp disorder (TM2),no_range,,
SK95,Rhinitis disorder (TM2),no_range,,
SK96,Coryza and catarrh disorder (TM2),no_range,,
SK97,Nasal obstruction disorder (TM2),no_range,,
SK98,Ozaena disorder (TM2),no_range,,
SK99,Sinusitis disorder (TM2),no_range,,
SK9A,Adenoiditis disorder (TM2),no_range,,
SK9Y,Other specified nose disorders (TM2),no_range,,
SK9Z,"Nose disorders (TM2), unspecified",no_range,,
SL00,Throat tumour disorder (TM2),no_range,,
SL01,Retropharyngeal abscess disorder (TM2),no_range,,
SL02,Hoarseness of voice disorder (TM2),no_range,,
SL03,Indistinct- abnormal voice disorder (TM2),no_range,,
SL04,Severe throat inflammation disorder (TM2),no_range,,
SL05,Pharyngitis disorder (TM2),no_range,,
SL06,Tonsillitis disorder (TM2),no_range,,
SL07,Speech disorder (TM2),no_range,,
SL08,Lymphadenopathy in throat region disorder (TM2),no_range,,
SL09,Laryngitis disorder (TM2),no_range,,
SL0Y,Other specified neck and throat disorders (TM2),no_range,,
SL0Z,"Neck and throat disorders (TM2), unspecified",no_range,,
SL20,Excessive sneezing disorder (TM2),no_range,,
SL21,Hypernasal speech disorder (TM2),no_range,,
SL2Y,"Other specified eye, ear, nose, throat and neck disorders (TM2)",no_range,,
SL2Z,"Eye, ear, nose, throat and neck disorders (TM2), unspecified",no_range,,
SL40,Bronchial asthma disorder (TM2),no_range,,
SL41,Cough disorder (TM2),no_range,,
SL42,Dyspnoea disorder (TM2),no_range,,
SL4Y,Other specified respiratory system disorders (TM2),no_range,,
SL4Z,"Respiratory system disorders (TM2), unspecified",no_range,,
SL60,Slow heart disorder (TM2),no_range,,
SL61,Heart pain disorder (TM2),no_range,,
SL62,Palpitation disorder (TM2),no_range,,
SL6Y,Other specified heart disorders (TM2),no_range,,
SL6Z,"Heart disorders (TM2), unspecified",no_range,,
SL70,Varicose veins disorder (TM2),no_range,,
SL71,Varicose ulcer disorder (TM2),no_range,,
SL72,Thickened arteries disorder (TM2),no_range,,
SL7Y,Other specified circulatory disorders (TM2),no_range,,
SL7Z,"Circulatory disorders (TM2), unspecified",no_range,,
SL80,Anaemia disorder (TM2),no_range,,
SL81,Bleeding disorder disorder (TM2),no_range,,
SL8Y,Other specified blood related disorders (TM2),no_range,,
SL8Z,"Blood related disorders (TM2), unspecified",no_range,,
SM00,Lymphadenopathy disorder (TM2),no_range,,
SM01,Elephantiasis disorder (TM2),no_range,,
SM0Y,"Other specified heart, blood and circulatory disorders (TM2)",no_range,,
SM0Z,"Heart, blood and circulatory disorders (TM2), unspecified",no_range,,
SM10,Stomatitis disorder (TM2),no_range,,
SM11,Dental abscess disorder (TM2),no_range,,
SM12,Bruxism disorder (TM2),no_range,,
SM13,Pyorrhoea disorder (TM2),no_range,,
SM14,Gingivitis disorder (TM2),no_range,,
SM15,Halitosis disorder (TM2),no_range,,
SM16,Sialorrhoea disorder (TM2),no_range,,
SM17,Palatitis disorder (TM2),no_range,,
SM18,Uvulitis disorder (TM2),no_range,,
SM19,Ludwig’s angina disorder (TM2),no_range,,
SM1A,Odontalgia disorder (TM2),no_range,,
SM1B,Bleeding gum disorder (TM2),no_range,,
SM1C,Ranula disorder (TM2),no_range,,
SM1D,Parotitis disorder (TM2),no_range,,
SM1E,Dental caries disorder (TM2),no_range,,
SM1F,Dental plaque disorder (TM2),no_range,,
SM1G,Discolouration of teeth disorder (TM2),no_range,,
SM1H,Odontoseisis disorder (TM2),no_range,,
SM1J,Sensitive teeth disorder (TM2),no_range,,
SM1K,Lip chapping and bleeding disorder (TM2),no_range,,
SM1L,Itchy swollen lip diorder (TM2),no_range,,
SM1M,Dry chapped lip disorder (TM2),no_range,,
SM1N,Xerostomia disorder (TM2),no_range,,
SM1P,Ageusia disorder (TM2),no_range,,
SM1Y,Other specified oral cavity disorders (TM2),no_range,,
SM1Z,"Oral cavity disorders (TM2), unspecified",no_range,,
SM30,Haematemesis disorder (TM2),no_range,,
SM31,Abdominal distension disorder (TM2),no_range,,
SM32,Ascites disorder (TM2),no_range,,
SM33,Abdominal pain disorder (TM2),no_range,,
SM34,Constipation disorder (TM2),no_range,,
SM35,Volvulus disorder (TM2),no_range,,
SM36,Malabsorption disorder (TM2),no_range,,
SM37,Diarrhoea disorder (TM2),no_range,,
SM38,Dysentery disorder (TM2),no_range,,
SM39,Dyspepsia disorder (TM2),no_range,,
SM3A,Hyperacidity disorder (TM2),no_range,,
SM3B,Indigestion disorder (TM2),no_range,,
SM3C,Food stasis indigestion disorder (TM2),no_range,,
SM3D,Duodenal ulcer disorder (TM2),no_range,,
SM3E,Gastric ulcer disorder (TM2),no_range,,
SM3F,Gastritis disorder (TM2),no_range,,
SM3G,Hernia disorder (TM2),no_range,,
SM3H,Nausea disorder (TM2),no_range,,
SM3J,Retching disorder (TM2),no_range,,
SM3K,Abdominal lumps disorder (TM2),no_range,,
SM3L,Vomiting disorder (TM2),no_range,,
SM3Y,Other specified abdominal cavity disorders (TM2),no_range,,
SM3Z,"Abdominal cavity disorders (TM2), unspecified",no_range,,
SM40,Liver abscess disorder (TM2),no_range,,
SM41,Jaundice disorder (TM2),no_range,,
SM42,Hepatomegaly disorder (TM2),no_range,,
SM43,Hepatitis disorder (TM2),no_range,,
SM44,Splenomegaly disorder (TM2),no_range,,
SM4Y,Other specified liver and Spleen disorders (TM2),no_range,,
SM4Z,"Liver and Spleen disorders (TM2), unspecified",no_range,,
SM50,Proctalgia disorder (TM2),no_range,,
SM51,Anal fissure disorder (TM2),no_range,,
SM52,Fistula in ano disorder (TM2),no_range,,
SM53,Haemorrhoids disorder (TM2),no_range,,
SM54,Proctitis disorder (TM2),no_range,,
SM55,Rectal prolapse disorder (TM2),no_range,,
SM56,Anal abscess disorder (TM2),no_range,,
SM5Y,Other specified anorectal disorders (TM2),no_range,,
SM5Z,"Anorectal disorders (TM2), unspecified",no_range,,
SM70,Flank pain disorder (TM2),no_range,,
SM71,Anorexia disorder (TM2),no_range,,
SM72,Bowel inflammation disorder (TM2),no_range,,
SM73,Infantile tenesmus disorder (TM2),no_range,,
SM74,Hiccough disorder (TM2),no_range,,
SM75,Dynamic intestinal obstruction disorder (TM2),no_range,,
SM76,Severe vomiting and diarrhoea disorder (TM2),no_range,,
SM7Y,Other specified gastro-intestinal disorders (TM2),no_range,,
SM7Z,"Gastro-intestinal disorders (TM2), unspecified",no_range,,
SM80,Renal abscess disorder (TM2),no_range,,
SM81,Retention of urine disorder (TM2),no_range,,
SM82,Insufficiency of the urinary bladder disorder (TM2),no_range,,
SM83,Renal colic disorder (TM2),no_range,,
SM84,Nephritis disorder (TM2),no_range,,
SM85,Cystitis disorder (TM2),no_range,,
SM86,Wound of the urinary bladder disorder (TM2),no_range,,
SM87,Dysuria disorder (TM2),no_range,,
SM88,Dribbling of urine disorder (TM2),no_range,,
SM89,Thick urine disorder (TM2),no_range,,
SM8A,Haematuria disorder (TM2),no_range,,
SM8B,Urinary incontinence disorder (TM2),no_range,,
SM8C,Urinary stone disorder (TM2),no_range,,
SM8D,Polyuria disorder (TM2),no_range,,
SM8E,Oliguria disorder (TM2),no_range,,
SM8Y,Other specified urinary system disorders (TM2),no_range,,
SM8Z,"Urinary system disorders (TM2), unspecified",no_range,,
SM90,Amenorrhoea disorder (TM2),no_range,,
SM91,Endocervicitis disorder (TM2),no_range,,
SM92,Bartholin's cyst disorder (TM2),no_range,,
SM93,Leucorrhoea disorder (TM2),no_range,,
SM94,Female infertility disorder (TM2),no_range,,
SM95,Vaginitis disorder (TM2),no_range,,
SM96,Dysmenorrhoea disorder (TM2),no_range,,
SM97,Hypomenorrhoea disorder (TM2),no_range,,
SM98,Dysfunctional uterine bleeding disorder (TM2),no_range,,
SM99,Uterine polyps disorder (TM2),no_range,,
SM9A,Uterine prolapse disorder (TM2),no_range,,
SM9B,Vaginismus disorder (TM2),no_range,,
SM9C,Metritis disorder (TM2),no_range,,
SM9Y,Other specified female Reproductive System disorders (TM2),no_range,,
SM9Z,"Female Reproductive System disorders (TM2), unspecified",no_range,,
SN00,Balanitis disorder (TM2),no_range,,
SN01,Hydrocele disorder (TM2),no_range,,
SN02,Erectile dysfunction disorder (TM2),no_range,,
SN03,Oligospermia disorder (TM2),no_range,,
SN04,Mustard- size boils on penis disorder (TM2),no_range,,
SN05,Orchitis disorder (TM2),no_range,,
SN06,Penile growth disorder (TM2),no_range,,
SN07,Priapism disorder (TM2),no_range,,
